84,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2805,Rice and products,2014,2014,1000 tonnes,172.00,S,Standardized data,,07/24/2103
85,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2805,Rice and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2104
86,FBS,New Food Balances,215,United Republic of Tanzania,5154,Other uses (non-food),2805,Rice and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2105
87,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2805,Rice and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2106
88,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2805,Rice and products,2014,2014,1000 tonnes,-75.00,S,Standardized data,,07/24/2107
89,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2805,Rice and products,2014,2014,1000 tonnes,1522.00,S,Standardized data,,07/24/2108
90,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2805,Rice and products,2014,2014,kg,30.47,Fc,Calculated data,,07/24/2109
91,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2805,Rice and products,2014,2014,kcal/capita/day,197.00,Fc,Calculated data,,07/24/2110
92,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2805,Rice and products,2014,2014,g/capita/day,3.80,Fc,Calculated data,,07/24/2111
93,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2805,Rice and products,2014,2014,g/capita/day,0.27,Fc,Calculated data,,07/24/2112
94,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2805,Rice and products,2015,2015,1000 tonnes,2980.00,S,Standardized data,,07/24/2113
95,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2805,Rice and products,2015,2015,1000 tonnes,44.00,S,Standardized data,,07/24/2114
96,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2805,Rice and products,2015,2015,1000 tonnes,969.00,S,Standardized data,,07/24/2115
97,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2805,Rice and products,2015,2015,1000 tonnes,23.00,S,Standardized data,,07/24/2116
98,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2805,Rice and products,2015,2015,1000 tonnes,2032.00,S,Standardized data,,07/24/2117
99,FBS,New Food Balances,215,United Republic of Tanzania,5521,Feed,2805,Rice and products,2015,2015,1000 tonnes,63.00,S,Standardized data,,07/24/2118
100,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2805,Rice and products,2015,2015,1000 tonnes,65.00,S,Standardized data,,07/24/2119
101,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2805,Rice and products,2015,2015,1000 tonnes,191.00,S,Standardized data,,07/24/2120
102,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2805,Rice and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2121
103,FBS,New Food Balances,215,United Republic of Tanzania,5154,Other uses (non-food),2805,Rice and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2122
104,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2805,Rice and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2123
105,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2805,Rice and products,2015,2015,1000 tonnes,-14.00,S,Standardized data,,07/24/2124
106,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2805,Rice and products,2015,2015,1000 tonnes,1727.00,S,Standardized data,,07/24/2125
107,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2805,Rice and products,2015,2015,kg,33.55,Fc,Calculated data,,07/24/2126
108,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2805,Rice and products,2015,2015,kcal/capita/day,217.00,Fc,Calculated data,,07/24/2127
109,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2805,Rice and products,2015,2015,g/capita/day,4.18,Fc,Calculated data,,07/24/2128
110,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2805,Rice and products,2015,2015,g/capita/day,0.30,Fc,Calculated data,,07/24/2129
111,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2805,Rice and products,2016,2016,1000 tonnes,3006.00,S,Standardized data,,07/24/2130
112,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2805,Rice and products,2016,2016,1000 tonnes,8.00,S,Standardized data,,07/24/2131
113,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2805,Rice and products,2016,2016,1000 tonnes,782.00,S,Standardized data,,07/24/2132
114,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2805,Rice and products,2016,2016,1000 tonnes,19.00,S,Standardized data,,07/24/2133
115,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2805,Rice and products,2016,2016,1000 tonnes,2213.00,S,Standardized data,,07/24/2134
116,FBS,New Food Balances,215,United Republic of Tanzania,5521,Feed,2805,Rice and products,2016,2016,1000 tonnes,69.00,S,Standardized data,,07/24/2135
117,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2805,Rice and products,2016,2016,1000 tonnes,68.00,S,Standardized data,,07/24/2136
118,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2805,Rice and products,2016,2016,1000 tonnes,215.00,S,Standardized data,,07/24/2137
119,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2805,Rice and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2138
120,FBS,New Food Balances,215,United Republic of Tanzania,5154,Other uses (non-food),2805,Rice and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2139
121,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2805,Rice and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2140
122,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2805,Rice and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2141
123,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2805,Rice and products,2016,2016,1000 tonnes,1861.00,S,Standardized data,,07/24/2142
124,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2805,Rice and products,2016,2016,kg,35.09,Fc,Calculated data,,07/24/2143
125,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2805,Rice and products,2016,2016,kcal/capita/day,227.00,Fc,Calculated data,,07/24/2144
126,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2805,Rice and products,2016,2016,g/capita/day,4.37,Fc,Calculated data,,07/24/2145
127,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2805,Rice and products,2016,2016,g/capita/day,0.31,Fc,Calculated data,,07/24/2146
128,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2805,Rice and products,2017,2017,1000 tonnes,2872.00,S,Standardized data,,07/24/2147
129,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2805,Rice and products,2017,2017,1000 tonnes,1.00,S,Standardized data,,07/24/2148
130,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2805,Rice and products,2017,2017,1000 tonnes,395.00,S,Standardized data,,07/24/2149
131,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2805,Rice and products,2017,2017,1000 tonnes,1.00,S,Standardized data,,07/24/2150
132,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2805,Rice and products,2017,2017,1000 tonnes,2478.00,S,Standardized data,,07/24/2151
133,FBS,New Food Balances,215,United Republic of Tanzania,5521,Feed,2805,Rice and products,2017,2017,1000 tonnes,69.00,S,Standardized data,,07/24/2152
134,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2805,Rice and products,2017,2017,1000 tonnes,65.00,S,Standardized data,,07/24/2153
135,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2805,Rice and products,2017,2017,1000 tonnes,213.00,S,Standardized data,,07/24/2154
136,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2805,Rice and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2155
137,FBS,New Food Balances,215,United Republic of Tanzania,5154,Other uses (non-food),2805,Rice and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2156
138,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2805,Rice and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2157
139,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2805,Rice and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2158
140,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2805,Rice and products,2017,2017,1000 tonnes,2130.00,S,Standardized data,,07/24/2159
141,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2805,Rice and products,2017,2017,kg,38.97,Fc,Calculated data,,07/24/2160
142,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2805,Rice and products,2017,2017,kcal/capita/day,252.00,Fc,Calculated data,,07/24/2161
